URL,embedded_domain_in_path,ip_address,dictionary_word,targeted_brand,ext url,Phishing,Subdomains,Prefix-Suffix,Anchor Tag,Tags,Forms,SSL Expiry Date,SSL Cert Check,Alexa Ranking,URL Length,URL Shortened,Redirects User,URL has @ Symbol,URL has HTTPS,URL Small,URL Medium,URL Large,Small Domain,Large Domain,ORG Domain,COM Domain,Has PHP Pages,Is Palindrome,Numbers in Domain,X Domain,Vowels in URL,Deal in URL,Download in URL,Free in URL,BJKT in URL,URL is Happy,Just Why,Rar or Zip in URL,Large number of Subdomains,Small number of Subdomains
http://www.landleader.com/,1,-1,-1,-1,-1,no,3,1,173,100,1,750,0,442771,26,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,5,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.elagora.org/admin/nd/eruku/nd/,1,-1,1,-1,-1,yes,3,1,300,N-N,0,35,0,538000,41,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,-1
http://journal.jltl.org/pages/payment/aloma/81444d67335605d155deb10d9544a95e,1,-1,-1,-1,-1,yes,3,1,300,N-N,0,2501,1,2106577,76,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
https://nextcloud.com/features,-1,-1,-1,-1,-1,no,2,1,126,100,1,39,0,29381,30,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,0,-1,1,8,-1,-1,-1,-1,1,1,-1,-1,1
https://myaccount.google.com/u/3/interstitials/recoveryoptions?hl=en&service=mail&continue=https://accounts.google.com/servicelogin?continue%3dhttps%253a%252f%252fmail.google.com%252fmail%26service%3dmail%26hl%3den%26authuser%3d3%26passive%3dtrue%26sarp%3d1%26aodrpl%3d1%26checkeddomains%3dyoutube%26checkconnection%3dyoutube%253a209%253a1%26pstmsg%3d1&rapt=aejhl4oepkwmtwsdrmlsin1lccqtebyu6qlbna4hmmyviyc0f4pzx5992aysd7tc-43vw2qwmubpn0pogqhcvatu3bcaadis0g&pli=1,1,-1,1,1,-1,no,3,1,200,100,1,69,0,1,462,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,111,-1,-1,-1,-1,1,1,-1,-1,-1
http://parolishop.com.br/css/boa/card.php,0,-1,-1,-1,-1,yes,3,1,293,100,1,35,0,538000,41,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,8,-1,-1,-1,-1,1,1,-1,-1,-1
http://heraldgroup.com.ge/wp-includes/,-1,-1,-1,-1,-1,yes,3,1,280,100,1,69,-1,538000,38,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,-1
https://myaccount.google.com/interstitials/recoveryoptions?authuser=3&hl=en&service=mail&continue=https%3a%2f%2faccounts.google.com%2fservicelogin%3fcontinue%3dhttps%253a%252f%252fmail.google.com%252fmail%26service%3dmail%26hl%3den%26authuser%3d3%26passive%3dtrue%26sarp%3d1%26aodrpl%3d1%26checkeddomains%3dyoutube%26checkconnection%3dyoutube%253a209%253a1%26pstmsg%3d1&rapt=aejhl4oepkwmtwsdrmlsin1lccqtebyu6qlbna4hmmyviyc0f4pzx5992aysd7tc-43vw2qwmubpn0pogqhcvatu3bcaadis0g,1,-1,1,1,-1,no,3,1,200,100,1,69,0,1,473,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,114,-1,-1,-1,-1,-1,1,-1,-1,-1
http://linkedin.com/in/someuser,-1,-1,-1,1,-1,no,2,1,150,N-N,0,698,0,28,31,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.nayttopojat.fi/g65/step2.php,1,-1,-1,-1,-1,yes,3,1,300,N-N,0,69,-1,538000,39,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.livomobile.com/,1,-1,-1,-1,-1,no,3,1,274,100,1,87,0,18440578,26,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1
https://accounts.youtube.com/accounts/logout2?hl=en&ilo=1&ils=s.youtube%2cyoutube%2cdoritos%2cmail%2cwise%2co.mail.google.com%2co.myaccount.google.com%2co.notifications.google.com%2cs.blogger&ilc=0&continue=https%3a%2f%2fmyaccount.google.com%2faccountdeleted%3fhl%3den&zx=-427106525,1,-1,1,1,-1,no,3,1,200,100,1,69,0,2,282,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,81,-1,-1,-1,-1,1,1,-1,-1,-1
http://khandanytechnology.com/wp-includes/js/swfupload/plugins/earth/webmail.earthlink.net.myaccount-billing.html,0,-1,1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,113,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,28,-1,-1,-1,-1,1,1,-1,-1,1
http://bank-of-america-online-banking-com.usa.cc/info.php?cmd=login_submit&id=c934155a875bf1946e63940e9fc24311c934155a875bf1946e63940e9fc24311&session=c934155a875bf1946e63940e9fc24311c934155a875bf1946e63940e9fc24311,1,-1,1,-1,-1,yes,3,-1,1,N-N,1,69,-1,538000,215,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,0,-1,-1,36,-1,-1,-1,-1,1,1,-1,-1,-1
http://kijijiadposting.com/.sem/,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,32,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,8,-1,-1,-1,-1,1,1,-1,-1,1
http://www.videsignz.com/sandbox/uploader/js/alibaba/alibaba/index.php?email=glwire%40huazan-wiremesh.com,1,-1,-1,1,-1,yes,3,1,200,N-N,1,99,1,538000,105,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,32,-1,-1,-1,-1,-1,1,-1,-1,-1
http://cio.hired.com/unsubscribe/mzq2ndy6fweakwjkaajzabcpwxmaavf5oebpfugywc0ocaftoju0otm3mwa=,1,-1,-1,1,-1,no,3,1,150,N-N,0,144,1,25400,93,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,25,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.dkakademija.lt/maidonatello/,1,-1,-1,-1,-1,yes,3,1,300,N-N,0,69,-1,538000,39,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,-1
http://mainepta.org/french/vege/cut/mail-box/index.php,0,-1,-1,-1,-1,yes,2,1,300,N-N,0,18,0,538000,54,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,1
http://northlandwoodworksinc.com/wp-admin/wp-signal,-1,-1,1,-1,-1,yes,2,1,300,N-N,0,42,0,16517809,51,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.csupport.cl/includes/pear/doc/sign/,1,-1,-1,-1,1,yes,3,1,300,N-N,0,69,-1,538000,46,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,-1
http://meltdowncheesery.ca/.nil/cl.php,0,-1,-1,-1,-1,yes,2,1,300,N-N,0,85,0,538000,38,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,7,-1,-1,-1,-1,1,1,-1,-1,1
http://captivatemoutdoors.com/wp-content/plugins/acc/dir/3c20b/dir/car.php?cmd=_account-details&session=c23ad5636a738dcfcf884ca454838df9&dispatch=584975473339e20d5706af33f8a0966d7efddc01,0,-1,1,-1,-1,yes,2,1,300,N-N,0,253,0,538000,186,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,35,-1,-1,-1,-1,1,1,-1,-1,1
http://en.wikipedia.org/wiki/levenshtein_distance,1,-1,-1,-1,-1,no,3,1,211,100,1,49,0,5,49,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,-1
https://eyes.nasa.gov/,1,-1,-1,-1,-1,no,3,1,238,100,1,315,0,1096,22,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,-1
http://searchsecurity.bitpipe.com/detail/res/1496675527_523.html,1,-1,-1,-1,-1,no,3,1,206,100,1,253,-1,133123,64,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,13,-1,-1,-1,-1,-1,1,-1,-1,-1
https://kob2.dk/sckekk/cm2016/,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,30,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,0,1,-1,2,-1,-1,-1,-1,1,1,-1,-1,1
http://abeate.ml/scotia/step3.php,0,-1,-1,-1,99,yes,2,1,300,N-N,0,69,-1,538000,33,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,-1,-1,8,-1,-1,-1,-1,1,1,-1,-1,1
http://trayamentps.com/preview/document/xmk68htfhjk365rr0cxvosq7zcls0vhjsdgdfgrt59nhr70zpvcji2q3s9gc3kcovr2wtvcx3ka0kjqi6uqg/download/purchase-agreement.pdf/download/,0,-1,-1,1,-1,yes,2,1,300,N-N,0,59,0,538000,166,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,29,-1,1,-1,-1,1,1,-1,-1,1
http://bbc.in/2fetmfr,-1,-1,-1,1,-1,no,2,1,150,N-N,0,79,0,4071092,21,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,1
https://cta-service-cms2.hubspot.com/ctas/v2/public/cs/c/?cta_guid=4d2d3bc7-68a0-45a9-ba7b-dfac2f250d71&placement_guid=1f4ed7c7-55a3-4a90-8302-4e8324aeb956&portal_id=2255223&redirect_url=apefjphx_v-cepoekemvff879zq4pbjmoex38d7v_u_9cw-lr6-hh5egcksi2jpflssqgq6w8qzanxycvm86_k0dzwtd4e-nlrhmaeutlj6jzlzdbazjmahxtwtd9xq5eh6zfbhew0clydueu35i9d-kgbhtcluxjqxtbl07zxd5ztusd8jtrfdz4sknjgsyhsovrrhvsa1vouwfwde2te67efuqvv71lvr301bfbsbclplslz4rhbfg4fwrvxy-fbyg0ltjdj8l&hsutk=205aa9591c0329aef85adb8de36440db&canon=http%3a%2f%2fblog.cymmetria.com%2fwhat-do-industry-leaders-have-to-say-about-cyber-deception&click=71dd7d3f-abc2-41ce-90a2-fac25018f4ef&utm_referrer=https%3a%2f%2fwww.google.com%2f&pageid=4273517676&__hstc=146112619.205aa9591c0329aef85adb8de36440db.1503471777468.1503471777468.1503625482373.2&__hssc=146112619.1.1503625482373&__hsfp=1739455086,1,-1,-1,1,99,no,1,1,100,100,1,360,0,694,844,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,127,-1,-1,-1,-1,1,1,-1,-1,1
http://www.friends2project.eu/wp-standard/gateway.com/c85652703f710065c1255aa03a9aefae/b3cf00d978b92a2a4c4479b119a388dc/,1,-1,-1,1,-1,yes,3,1,300,N-N,0,69,-1,538000,120,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,22,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.businessinsider.com/11-best-westerns-of-all-time-ranked-2016-9/#1-once-upon-a-time-in-the-west-1968-11,1,-1,-1,-1,-1,no,3,1,199,100,1,790,0,303,113,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,26,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.scuolasci-dolomiti.it/includes/usaa/verification/baa9b99a51bd58d62d36/email2.php,1,-1,1,1,-1,yes,3,-1,154,100,1,62,0,538000,91,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,27,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.landleader.com/land-for-sale/245-crawford-county-acres,1,-1,-1,-1,-1,no,3,1,150,N-N,0,750,0,442771,65,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,15,-1,-1,-1,-1,1,1,-1,-1,-1
http://dl.acm.org/citation.cfm?id=1734239,1,-1,-1,-1,-1,no,3,1,229,100,1,540,0,3866,41,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
https://chase.com-verify-account-information.entranceonline.org/verification/e3nddemnn16029n8c7e7/card.php,1,-1,1,1,99,yes,4,-1,300,N-N,0,69,-1,538000,106,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,30,-1,-1,-1,-1,1,1,-1,-1,-1
https://bills.bankofamerica.com/wps8307/wps?&sp=8307&oss=47223b862800196343c6a555ac79f394&rq=so&returnurl=https%3a%2f%2fsecure.bankofamerica.com%2fmyaccounts%2fbrain%2fredirect.go%3ftarget%3dacctdetails%26adx%3d881be9c54105a9144f659218d2fb120d9ac02252b17179f62bb1adc0c720b075%26fsd%3dy%26request_locale%3den-us%26source%3dbillpay%26fsd%3dy,1,-1,1,1,99,no,3,1,225,100,1,253,-1,219,339,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,59,-1,-1,-1,-1,-1,1,-1,-1,-1
https://docs.chef.io/chef_overview.html,1,-1,-1,-1,99,no,3,1,214,100,1,77,0,70392,39,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.olucapart.com/secr/boaa/step1.html,1,-1,-1,1,-1,yes,3,1,300,N-N,0,69,-1,538000,45,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,-1
https://library.mountainview.gov/iii/cas/login;jsessionid=1f0d156ea9866bd60b97ab2b7563c855?service=https%3a%2f%2fencore.mountainview.gov%3a443%2fiii%2fencore%2fj_acegi_cas_security_check&lang=eng,1,-1,1,-1,-1,no,3,1,176,100,1,163,0,188384,195,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,53,-1,-1,-1,-1,-1,1,1,-1,-1
https://ankiweb.net/account/verifyaddress,-1,-1,1,-1,-1,no,2,1,150,N-N,0,434,0,9051,41,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,1
http://centrify.com/,-1,-1,-1,-1,-1,no,2,1,197,100,1,784,1,17425,20,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,3,-1,-1,-1,-1,1,1,-1,-1,1
http://www.apache.org/dyn/closer.lua/nutch/1.13/apache-nutch-1.13-bin.tar.gz,1,-1,-1,-1,-1,no,3,1,191,100,1,290,0,1432,76,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,15,-1,-1,-1,-1,-1,1,-1,-1,-1
http://dataserv.com.tr/,-1,-1,-1,-1,-1,no,3,1,214,100,1,311,1,7500,23,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.scuolasci-dolomiti.it/includes/usaa/verification/baa9b99a51bd58d62d36/pin.php,1,-1,1,1,-1,yes,3,-1,154,100,1,62,0,538000,88,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,25,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.espace-client-secure-fr.com/gouverenement/b2224fc9788ffebb89e68d00c07ab224/info.php,1,-1,-1,1,-1,yes,3,-1,300,N-N,0,69,-1,538000,94,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,20,-1,-1,-1,-1,-1,1,-1,-1,-1
http://omgcheckitout.com/childhood-heroines-then-now/2/,0,-1,-1,-1,-1,no,2,1,150,N-N,0,99,0,24002,55,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,15,-1,-1,-1,-1,-1,1,-1,-1,1
http://tesc0bankalerts02.clixstreamlive.com/,1,-1,1,1,-1,yes,3,1,200,100,1,561,1,538000,44,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,0,1,1,10,-1,-1,-1,-1,1,1,-1,-1,-1
http://jobs.eteaminc.com/optout.jsp?d=3437315f62617269735f73696d73656b40686f746d61696c2e636f6d&e=16e&t11=1495658028268,1,-1,-1,-1,-1,no,3,1,1,100,1,326,1,810356,118,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,12,-1,-1,-1,-1,-1,1,-1,-1,-1
https://code.google.com/archive/p/pylevenshtein,1,-1,-1,1,-1,no,3,1,214,100,1,69,0,1,47,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,13,-1,-1,-1,-1,-1,1,-1,-1,-1
http://eprints.hud.ac.uk/id/eprint/19220/3/ramipredicting_phishing_websites_based_on_self-structuring_neural_network.pdf,0,-1,-1,-1,-1,no,4,1,150,N-N,0,493,1,61550,120,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,30,-1,-1,-1,-1,-1,1,-1,-1,-1
http://booking.com/,-1,-1,-1,-1,-1,no,2,1,192,100,1,621,0,91,19,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,1
http://www.wix.com/website/builder?editorsessionid=3e3386d6-69e8-48ad-9ea9-6a19515a93a7#!/builder/story/c7437e59-d6b7-4528-9c94-1a892685b06e:06cb1122-01e6-4fa0-9934-7dec231fe931,1,-1,-1,-1,-1,no,3,1,1,100,1,436,0,431,177,1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,34,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.haberdar.com/dunya/abd-turkiye-deki-temsil-seviyesini-dusurdu-h63282.html?mnst=25289,1,-1,-1,-1,-1,no,3,1,195,100,1,253,-1,227983,95,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,22,-1,-1,-1,-1,1,1,-1,-1,-1
http://www.verify-support-identify.info/safe/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,1,-1,1,-1,-1,yes,3,-1,300,N-N,0,69,-1,538000,157,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,38,-1,-1,-1,-1,1,1,-1,-1,-1
https://en.wikipedia.org/wiki/abraham_lincoln,1,-1,-1,-1,-1,no,3,1,223,100,1,49,0,5,45,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.rcrwireless.com/20160906/telco-cloud/iot-cloud-providers-tag31-tag99,1,-1,-1,-1,-1,no,3,1,128,100,1,39,0,118291,79,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.saralaska.org/grafiks/gdoc-secure/5f2e76afd7aa1331020bfb28d14bcea7/,1,-1,-1,1,-1,yes,3,1,300,N-N,0,55,0,538000,78,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
http://meubizness.com/customerservice/christianmingle/index.html,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,64,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,18,-1,-1,-1,-1,1,1,-1,-1,1
http://bank-of-america-online-banking-com.usa.cc/info.php?cmd=login_submit&id=4078d2b605592adbf46014c333e61b624078d2b605592adbf46014c333e61b62&session=4078d2b605592adbf46014c333e61b624078d2b605592adbf46014c333e61b62,1,-1,1,-1,-1,yes,3,-1,1,N-N,1,69,-1,538000,215,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,0,-1,-1,32,-1,-1,-1,-1,1,1,-1,-1,-1
http://btholt.github.io/complete-intro-to-react/page/landing/,1,-1,-1,-1,-1,no,3,1,167,100,1,626,0,489413,61,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
https://drive.google.com/drive/u/0/search?authuser=4,1,-1,1,1,-1,no,3,1,200,100,1,69,0,1,52,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,15,-1,-1,-1,-1,1,1,-1,-1,-1
http://grupodania.com/gigs/portfolio/,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,37,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,1
http://novorossisk.bk.mfa.gov.tr/showannouncement.aspx?id=119978,1,-1,-1,-1,-1,no,5,1,228,100,1,503,1,33533,64,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,1,-1
http://www.temporizar.com/admin/componentes/uploadima/uploads/nn/txpjd09uwxdpvev3t1rrpq==/,1,-1,1,-1,-1,yes,3,1,300,N-N,0,474,1,8746962,90,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,21,-1,-1,-1,-1,-1,1,-1,-1,-1
https://info5188fb900177e.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,-1,-1,1,-1,-1,yes,3,1,300,N-N,0,253,0,3661,145,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,1,-1,31,-1,-1,-1,-1,1,1,-1,-1,-1
https://accounts.google.com/accountchooser?service=mail&continue=https://mail.google.com/mail/,1,-1,1,1,-1,no,3,1,150,100,1,69,0,1,94,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,30,-1,-1,-1,-1,-1,1,-1,-1,-1
http://www.verify-support-identify.info/safe/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,1,-1,1,-1,-1,yes,3,-1,300,N-N,0,69,-1,538000,146,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,35,-1,-1,-1,-1,-1,1,-1,-1,-1
https://docs.python.org/2/library/functions.html,1,-1,-1,-1,-1,no,3,1,295,100,1,742,0,955,48,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,8,-1,-1,-1,-1,1,1,1,-1,-1
http://data.phishtank.com/data/online-valid.json,1,-1,1,-1,-1,no,3,1,1,N-N,1,362,0,107763,48,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,13,-1,-1,-1,-1,-1,1,-1,-1,-1
http://rgdhcm.co/aol.com/www.aol.com,0,-1,-1,1,-1,yes,1,1,300,N-N,1,69,-1,538000,36,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,7,-1,-1,-1,-1,1,1,-1,-1,1
http://manaveeyamnews.com/css/sed/gd/pi/e8fdc24bfb8fa03a1692940b382830b1/,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,73,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,12,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.npr.org/music/,1,-1,-1,-1,-1,no,3,1,169,100,1,668,0,699,25,-1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,3,-1,-1,-1,-1,-1,1,-1,-1,-1
https://english.stackexchange.com/questions/186423/i-grew-up-in-the-east-coast-vs-on-the-east-coast,1,-1,-1,-1,-1,no,3,1,205,100,1,315,0,126,99,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,0,-1,1,26,-1,-1,-1,-1,-1,1,-1,-1,-1
http://emomae.ga/m1cr0/indexa.php?p=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_product-userid&userid=,0,-1,-1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,116,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,0,-1,-1,22,-1,-1,-1,-1,-1,1,-1,-1,1
https://docs.google.com/forms/u/0/d/1ffawhidzfjmwzph_tpyic41yfife9eo0d2frwvnbh2g/edit?ntd=1&usp=forms_home&ths=true,1,-1,-1,1,-1,no,3,1,150,N-N,0,69,0,1,115,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,22,-1,-1,-1,-1,1,1,-1,-1,-1
http://prodact.io/,-1,-1,-1,-1,-1,no,2,1,150,N-N,0,253,-1,7500,18,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,1
http://ayselweb.com/teytey/,-1,-1,-1,-1,-1,yes,2,1,300,N-N,0,85,0,538000,27,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,1
http://saldaodia.sslblindado.com/2017/smarttv/samsung/4k/50polegadas/product.php,1,-1,-1,-1,-1,yes,3,1,300,N-N,0,69,-1,538000,80,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,0,-1,-1,18,-1,-1,-1,-1,1,1,-1,-1,-1
https://cloud.google.com/solutions/iot-overview,1,-1,-1,1,-1,no,3,1,139,100,1,69,0,1,47,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,-1
http://partsguysusa.com/wp-admin/js/ribey,-1,-1,1,-1,99,yes,2,1,300,N-N,0,80,0,538000,41,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
http://sozavisimost1.ru/wp-admin/pdf/jk,-1,-1,1,-1,-1,yes,2,1,1,100,1,181,1,14361099,39,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,-1,8,-1,-1,-1,-1,1,1,-1,-1,1
http://gopizza66.com/wp/wp-content/themes/wen-business/attn/card.php,0,-1,-1,1,-1,yes,2,1,300,N-N,0,69,-1,538000,68,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.landleader.com/user,1,-1,-1,-1,-1,no,3,1,195,100,1,750,0,442771,30,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
http://symmetricity.ru/wp-admin/images/rbcpreux/rbcfinal/detailsm.php,0,-1,1,-1,-1,yes,2,1,300,N-N,0,69,-1,538000,69,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,16,-1,-1,-1,-1,-1,1,-1,-1,1
http://www.searshc.com/,1,-1,-1,-1,-1,no,3,1,205,100,1,435,1,120956,23,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,-1,-1,-1
http://irs.gov/,-1,-1,-1,-1,-1,no,2,1,183,100,1,108,1,1302,15,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,1
