,0,,,,,,,,,,,URL Small,URL Medium,URL Large,Small Domain,Large Domain,ORG Domain,COM Domain,Has PHP Pages,Is Palindrome,Numbers in Domain,X Domain,Vowels in URL,Deal in URL,Download in URL,Free in URL,BJKT in URL,URL is Happy,Just Why,Rar or Zip in URL,Large number of Subdomains,Small number of Subdomains
1558,https://cofounderslab.com/dashboard/candidates/my-connections,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,1
1559,https://apply.ycombinator.com/app,,,,,,,,,,,-1,1,-1,-1,1,-1,1,-1,0,-1,-1,7,-1,-1,-1,-1,1,1,-1,-1,-1
1560,https://www.elpaisvallenato.com/wp-includes/text/diff/engine/image/ap/email.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,23,-1,-1,-1,-1,-1,1,-1,-1,-1
1561,https://m.pge.com/index.html#dashboard,,,,,,,,,,,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,7,-1,-1,-1,-1,-1,1,-1,-1,-1
1562,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-00-introduction-to-computer-science-and-programming-fall-2008/,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,40,-1,-1,-1,-1,-1,1,-1,-1,-1
1563,http://whois.domaintools.com/financialsupport.co.za,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,-1
1564,https://fb-app-lockingsa.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,32,-1,-1,-1,-1,-1,1,-1,-1,-1
1565,http://bridalandmysweet15.com.ar/noma/boa201777/fa409338266aec6da7887b9cf16625ee/confirm.php?cmd=login_submit&id=872168e0ebc343f7cd9e45b3598bd668872168e0ebc343f7cd9e45b3598bd668&session=872168e0ebc343f7cd9e45b3598bd668872168e0ebc343f7cd9e45b3598bd668,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,1,0,1,-1,39,-1,-1,-1,-1,-1,1,-1,-1,-1
1566,https://facebook.github.io/jest/,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,-1
1567,https://www.elpaisvallenato.com/wp-includes/text/diff/engine/image/ap/email.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,23,-1,-1,-1,-1,1,1,-1,-1,-1
1568,"http://encore.mountainview.gov/iii/encore/homepage,advancedquerycomponent.searchformcomponent.sdirect",,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,36,-1,-1,-1,-1,1,1,-1,-1,-1
1569,https://accounts.google.com/servicelogin/signinchooser?service=wise&passive=1209600&continue=https%3a%2f%2fdrive.google.com%2fdrive%2fu%2f4%2fquota&followup=https%3a%2f%2fdrive.google.com%2fdrive%2fu%2f4%2fquota&flowname=glifwebsignin&flowentry=servicelogin,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,72,-1,-1,-1,-1,-1,1,-1,-1,-1
1570,http://dev1.redanchormedia.com/mans/online/asb.co.nz/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
1571,http://www.antibishie.com/open/new/eec1b46d86f90f6d1228804136669506/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,-1
1572,https://maned.com/software/ips-components/,,,,,,,,,,,-1,-1,1,1,-1,-1,1,-1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,1
1573,http://priact.org/write/effa14fe183ce231182b9c543061275d/confirm.html,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,1
1574,http://www.stephanehamard.com/components/com_joomlastats/fr/686eef34b098cb959655b2780e4b85dc/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
1575,http://www.citylab.com.pk/lloyds09/page2.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,-1
1576,http://googleads.g.doubleclick.net/pcs/click?xai=akaojsubkuk4yjlrtad0j1f9y9wun32kesvv6pchijpzyugyi38gqg-5fcvt83st1xie8iktb4pbf6rf2im4h6gvvqr5uicspojy90r7cmcpg57g4j_jez0pzi2tucn1v4uqh3p2_rig9oxwnc0dhjxuoljkshw84f3ahm6gasyzvivpxoxqjcxlqbwrogruyll9mufak9gdvoqepaycgovs0qf57yj9bywmwzsxt5ds7nxzs49lhhbbc1g&sig=cg0arkjszpxfvuh_wvvc&adurl=http://innovate.ieee.org/innovate/article/35675%3flt%3dxpllg_xpl_bold728x90_q3.16_ft_subpage&nm=2&nx=574&ny=48&mb=1&clkt=146,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,-1,-1,75,-1,-1,-1,-1,1,1,-1,-1,-1
1577,http://pest-control-in-houston.com/bob/dpbx/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
1578,http://craftingforwellness.org/web/mpp/update/websc-carding.php,,,,,,,,,,,-1,-1,1,-1,1,1,-1,1,0,-1,-1,13,-1,-1,-1,-1,-1,1,-1,-1,1
1579,https://hangouts.google.com/call/6o4svm2xtnclxjh2nhnzhw77dyu,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,-1
1580,https://cbw-properties.com/rental-application/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,12,-1,-1,-1,-1,1,1,-1,-1,1
1581,http://www.landleader.com/fboauth/connect?destination=user&code=aqbyvztqekueipmhumid4ars87kl6vubsnynet0arne6yasvcrkhg5yjeu2_l0jc1cabqhu81iiqreowar6j-ephtf1v1d-6er6ssakkssec9vjg3bwikhfmkgkx-5vcrbvqffw5bbhdmd-erbqmcjlrt2n_ubizzi8r2ggbfdtv6yr6qn3i9nyg3zsxugxwqsvwxz3p8ybxhfhgt2xvzlzwhczmfhrty_an2bocc-9jgtvnb8xurs7zpi5nmn4wrsu5ivzuhl2ano9eeapoaadj-ikzfaujcxjtkyei8ahroar_p_-ynj2ns_xgadvrks4b5oask_qkdqdmyf_z42vzfegfpuh8nqlabclrlnugeg#_=_,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,83,-1,-1,-1,-1,-1,1,-1,-1,-1
1582,http://printerschoiceinc.com/wp-includes/images/wlw/wellsfargo.com.89view.se9394/746774c4891f28d7121abc7fb60a8926/confirm.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,24,-1,-1,-1,-1,-1,1,-1,-1,1
1583,http://gechu.000webhostapp.com/lowsd.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,7,-1,-1,-1,-1,1,1,-1,-1,-1
1584,http://208.76.92.145/~updjcom/dpp/,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,-1
1585,http://l.cymmetria.com/thank-you-for-downloading-wp?submissionguid=7e4891d8-3ecd-4bb9-902c-1bf6502bf03c,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,20,-1,1,-1,-1,1,1,-1,-1,-1
1586,http://battlefrontstar.ml/online/asb.co.nz,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,1
1587,http://www.gartner.com/analyst/37792,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,-1
1588,http://www.confirmation-pages61540.com/verification17/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,1,1,-1,38,-1,-1,-1,-1,1,1,-1,-1,-1
1589,http://rapturerebuttal.com/slineatly/aol/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,12,-1,-1,-1,-1,1,1,-1,-1,1
1590,http://ramenburgeranaketiga.com/templates/allieddirect/allieddirect/2ndverification.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,29,-1,-1,-1,-1,-1,1,-1,-1,1
1591,http://tslimpact.com/wp-content/cache/config/regional/f12ec56e77b26d57de9349c44186d29f/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,1,1,-1,-1,1
1592,http://ilona.com/wcmilona/wp-includes/simplepie/data/77df1f088ec38c2fc593554a1a758c3e,,,,,,,,,,,-1,-1,1,1,-1,-1,1,-1,0,-1,-1,20,-1,-1,-1,-1,1,1,-1,-1,1
1593,http://app.jobvite.com/companyjobs/careers.aspx?c=qj29vfwz&j=obdzyfwv&k=apply,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
1594,http://www.callinginthe1unapologetically.com/mobile/2d91da44f52965014a54354d75d3781f,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,1,1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,-1
1595,http://static.boredpanda.com/blog/wp-content/uploads/2015/07/funny-world-map-donald-trump-latest-raw.jpeg,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,23,-1,-1,-1,-1,-1,1,-1,-1,-1
1596,http://r75192li.myutilitydomain.com/public2/godgoodness.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,14,-1,-1,-1,-1,1,1,-1,-1,-1
1597,http://www.confirmation-pages61540.com/verification17/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,1,1,-1,38,-1,-1,-1,-1,1,1,-1,-1,-1
1598,http://mobilefree.i.abonnement-frds.com/jnhaytz62tgs7t2f7tyugsyg27z/71hsgh2gsjh2jhsh26tsv2us76/jzi2zhui2hziuyhsnjash726zs27/af52fcf8d4c8fe49f01d34c9bd159c9b/2c84a84ae3e3ad9d9db9bb05a225997d/d3b82983153506467f2993ac6a081190/moncompte/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,33,-1,-1,1,-1,-1,1,-1,-1,-1
1599,http://affiliates.jamplay.com/idevaffiliate.php?id=512&url=253,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
1600,http://kotobukiya-pure.com/comin_of_age/js/themes/support/new/jk/index.htm,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,20,-1,-1,-1,-1,1,1,-1,-1,1
1601,https://myaccount.google.com/u/4/?utm_source=ogb&utm_medium=act&pli=1,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,19,-1,-1,-1,-1,1,1,-1,-1,-1
1602,https://farjana.me/newday/office%202017%20new,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,10,-1,-1,-1,-1,1,1,-1,-1,1
1603,https://login.yahoo.com/account/logout?logout=1&.done=https%3a%2f%2fwww.flickr.com&.direct=2,,,,,,,,,,,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,22,-1,-1,-1,-1,-1,1,-1,-1,1
1604,http://www.robotzone.com.hk/images/js/contatos/red.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,12,-1,-1,-1,-1,-1,1,-1,-1,-1
1605,https://airtable.news/tagged/product,,,,,,,,,,,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,1
1606,http://btholt.github.io/complete-intro-to-react,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,13,-1,-1,-1,-1,-1,1,-1,-1,-1
1607,http://www.diken.com.tr/akin-ozturkun-telefon-konusmalari-cankayaya-gidecegiz-izin-verin/,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,28,-1,-1,-1,-1,1,1,-1,-1,-1
1608,https://www.gulfshield.com/uploads/gallery/mankind/secure/fiscal/manual/mail,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,21,-1,-1,-1,-1,-1,1,-1,-1,-1
1609,http://smokesonstate.com/gssss/gssss/080a1e6e9804c5766afc8fcf07cb1c4d/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,10,-1,-1,-1,-1,-1,1,-1,-1,1
1610,http://aviso.bbacessomovel.com/,,,,,,,,,,,-1,1,-1,-1,1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,-1
1611,https://bareeraz.com/admin/step2.php,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,1,0,-1,-1,8,-1,-1,-1,-1,1,1,-1,-1,1
1612,http://timelinefilmscreation.com/likk/att/attiinnddeexx.php,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,1
1613,http://www.confirmation-pages-recover.com/verification/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,41,-1,-1,-1,-1,1,1,-1,-1,-1
1614,http://ww2.kqed.org/about/kqed-podcasts/,,,,,,,,,,,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,8,-1,-1,-1,-1,-1,1,-1,-1,-1
1615,http://supportchat.contentabc.com/?domain=dpincsupport.com,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
1616,http://www.javelin-networks.com/honeypotbuster,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,-1
1617,http://www.hepsiburada.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,-1
1618,http://mailchimp.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,4,-1,-1,-1,-1,1,1,-1,-1,1
1619,http://www.skickapaket.net/boscolee/newyahoo/yahoo%21mailupgrade.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,21,-1,-1,-1,-1,-1,1,-1,-1,-1
1620,http://www.jocuri-kizi.ro/clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/confirmadress.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,31,-1,-1,-1,-1,-1,1,-1,-1,-1
1621,http://californiapharmacy.com/components/com_jce/home/index.html,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,1
1622,http://www.gardensofsophia.org/drepbax/b5d7579f83eb27b8df99860ebc487b4e,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,12,-1,-1,-1,-1,-1,1,-1,-1,-1
1623,http://imprezyhistoryczne.com/wp-admin/user/acct/1/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,11,-1,-1,-1,-1,-1,1,-1,-1,1
1624,https://lookingmang.000webhostapp.com/apps/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,33,-1,-1,-1,-1,-1,1,-1,-1,-1
1625,http://smokeliq.com/google/index.php,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,1,0,-1,-1,9,-1,-1,-1,-1,-1,1,-1,-1,1
1626,http://signin.amazon.co.uk-prime.form-unsuscribe.id-5560.naturalsoap.com.au/id/ap/?f05f78cbeb9621b3e8c54bdf592be604.=utf8&amp;openid.assoc_handle=gbflex&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.mode=checkid_setup&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;openid.ns.pape=http://specs.openid.net/extensions/pape/1.0&amp;openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.uk/?_encoding=utf8&amp;ref_=nav_ya_signin,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,152,-1,-1,-1,-1,-1,1,-1,-1,-1
1627,https://console.soracom.io/#/groups/24c2e263-5e93-4ef1-b5e6-1169fa8ea7a8,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,18,-1,-1,-1,-1,1,1,-1,-1,-1
1628,http://email.foursquare.com/wf/click?upn=xs3w0hymcqvd8ll3cgfbo2gpubt3kbt1x5tjlplcgqthdpy9u81tg5-2fsyv5723fzmafpt5jz9wr4jlvuw-2fgkjw-3d-3d_0ga8eyrn5onkbfjcjuf3zyygyebjeqpccjakb-2bh1ksizjix5l8b2yikw5d-2f41y-2bdue2t260qdwcpjz5vgqw8zwh99avrnlg3e6wcka278se32yt6ilalmz196-2btd1mlvdtixmwzu4sroc-2fblwj8ysa2xy6nsbahixqjp-2fkrmq0iffpoh34h7oobo5-2fjxai0a-2fecouq4x5v2mpinizm0ks8tonxam3xlayoj8biuxmb8k3hpyu8lzeauxns-2bvveg6bt7cvk-2bhmbbq3qtnpzipg0tpxfjkooxfgmv-2beq6pl5wnuv91epyydwks-2f5hkhhesdpwtkhnyswpun50kv8euspekk9zb8qqvtd1n-2f2-2bnjhjgwrfnohhl-2bnbyykty6ll3o5ysbshyslq5f6dzlyvikyd5fggsrsegrc9nmnadpiyspdzzbnn1xxllacxazc58n5swawoufxu2qsbo-2fz58betq1rpinjydek3lr388mlxkmb-2b3rhx8417zz91lsrv2cf3a-2fne4jehho6wdub9dfbqrkftrmw7lhemxonz2regvklraqyfer0-2fjni188izdn95a0pur9ujtanu2rx6vtq-3d-3d,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,108,-1,-1,-1,-1,-1,1,1,-1,-1
1629,https://www.elpaisvallenato.com/wp-includes/text/diff/engine/image/ap/email.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,23,-1,-1,-1,-1,-1,1,-1,-1,-1
1630,http://stephanehamard.com/components/com_joomlastats/fr/807cd8a8f8e6e4a50de578255813656b/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,19,-1,-1,-1,-1,-1,1,-1,-1,1
1631,http://googledrive-secureddocuments-services-googleretrieve-uploadsafe.mellatworld.org/google/,,,,,,,,,,,-1,-1,1,-1,1,1,-1,-1,0,-1,-1,33,-1,-1,-1,-1,1,1,-1,-1,-1
1632,https://steuntonsstreven.nl/loop/ec31bd11a65f826af5e82bf3d2245549/confirm.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,13,-1,-1,-1,-1,1,1,-1,-1,1
1633,http://www.hurriyet.com.tr/sporarena/galeri-lucescu-sok-oldu-bu-isimlerden-hemen-vazgecin-40534336#page-2,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,29,-1,-1,-1,-1,-1,1,1,-1,-1
1634,https://gobecauseitmatters.com/wp-admin/includes/cba/auuu/4a7b97431a213e25164c9e218eb0a31b5164c9e218eb0a31b/4a7b97435164c9e218eb0a31b/billing.php?cmd=_account-details&session=3a801e9cf415f47566951e0d72afcef1&dispatch=089261a07734e02187552702a6c14cec54caa716,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,56,-1,-1,-1,-1,-1,1,-1,-1,1
1635,http://www.scuolasci-dolomiti.it/includes/usaa/verification/17d79m1382ccb69539m0/email.php,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,24,-1,-1,-1,-1,1,1,-1,-1,-1
1636,http://wikipedia.org/,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,6,-1,-1,-1,-1,1,1,-1,-1,1
1637,http://craftingforwellness.org/web/mpp/update/websc-carding.php,,,,,,,,,,,-1,-1,1,-1,1,1,-1,1,0,-1,-1,13,-1,-1,-1,-1,1,1,-1,-1,1
1638,https://go.skype.com/sfw,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,-1,3,-1,-1,-1,-1,-1,1,-1,-1,-1
1639,http://nutch.apache.org/,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,5,-1,-1,-1,-1,-1,1,-1,-1,-1
1640,http://www.pasajedebus.cl/information/step3.php,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,11,-1,-1,-1,-1,1,1,-1,-1,-1
1641,https://app-1506806908.000webhostapp.com/public/revery/revery/error_card.html?wo9spdzhykzcx2hxhwi8igyrqlqdqot&expires=5183999&signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,27,-1,-1,-1,-1,-1,1,-1,-1,-1
1642,http://www.confirmation-pages-recover.com/verification/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,41,-1,-1,-1,-1,-1,1,-1,-1,-1
1643,https://login.live.com/ppsecure/post.srf?wa=wsignin1.0&rpsnv=13&ct=1503212902&rver=6.7.6626.0&wp=mbi_ssl&wreply=https%3a%2f%2flw.skype.com%2flogin%2foauth%2fproxy%3fclient_id%3d578134%26redirect_uri%3dhttps%253a%252f%252fweb.skype.com%252f%253fopenpstnpage%253dtrue%26site_name%3dlw.skype.com&lc=1033&id=293290&mkt=en-us&psi=skype&lw=1&cobrandid=90010&client_flight=hsu%2creservedflight33%2creservedflight67&username=someuser&contextid=f33113d45b8f53f8&bk=1503212903&uaid=aaea3ea2bf96145301706586f3909c93&pid=0,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,89,-1,-1,-1,-1,-1,1,-1,-1,-1
1644,http://link.edx.org/manage/optout?email=sommmuser@gmail.com,,,,,,,,,,,-1,-1,1,-1,-1,1,-1,-1,0,-1,1,18,-1,-1,-1,-1,-1,1,-1,-1,-1
1645,http://info0778112rf.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,30,-1,-1,-1,-1,1,1,-1,-1,-1
1646,https://login.yahoo.com/account/activity/authorized-apps?context=cpw&review=1&done=https%3a%2f%2fwww.flickr.com%2faccount%2f%3fdone_yahoo%3d1&scrumb=srcxut0lguu,,,,,,,,,,,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,40,-1,-1,-1,-1,-1,1,-1,-1,1
1647,http://www.servinauticbalear.com/don/fidelity-loooo-update000000/secure/final.php,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,1,-1,-1,25,-1,-1,-1,-1,1,1,-1,-1,-1
1648,http://weddingcarsflintshire.com/drpboxdocs/,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,-1,-1,9,-1,-1,-1,-1,1,1,-1,-1,1
1649,http://anapalife.ru/floor/mani/mani/9feaf7f8354ad68ba40e29d70cd05405/,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,17,-1,-1,-1,-1,-1,1,-1,-1,1
1650,https://medium.com/the-mission/why-i-launched-a-one-dollar-marketing-agency-3b8a37912a57,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,24,-1,-1,-1,-1,-1,1,-1,-1,1
1651,http://jltl.org/gus/home/liamg3.php,,,,,,,,,,,-1,1,-1,1,-1,1,-1,1,0,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,1
1652,http://paypal.com.uk.signin.priauth.nav.f9a348bf60bbc6569f2.solutionslaw.com.au/paypalupdate/web/security.html,,,,,,,,,,,-1,-1,1,-1,1,-1,-1,-1,0,1,-1,28,-1,-1,-1,-1,-1,1,-1,1,-1
1653,https://killerlogstext.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,1,32,-1,-1,-1,-1,-1,1,-1,-1,-1
1654,http://arikitingas.000webhostapp.com/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,,,,,,,,,,,-1,-1,1,-1,1,-1,1,-1,0,1,-1,33,-1,-1,-1,-1,1,1,-1,-1,-1
1655,http://name.com/,,,,,,,,,,,-1,1,-1,1,-1,-1,1,-1,0,-1,-1,3,-1,-1,-1,-1,-1,1,-1,-1,1
1656,https://mail.google.com/mail/u/0/#inbox/15ce4f93b087e92a,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,14,-1,-1,-1,-1,-1,1,-1,-1,-1
1657,http://www.amideast.org/,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,5,-1,-1,-1,-1,1,1,-1,-1,-1
1658,https://logrhythm.com/solutions/security/threat-intelligence/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,16,-1,-1,-1,-1,-1,1,-1,-1,1
1659,http://emt-refund-deposit.azkacompanies.com/cibc/bank/billing2.php,,,,,,,,,,,-1,-1,1,-1,1,-1,1,1,0,-1,-1,17,-1,-1,-1,-1,1,1,-1,-1,-1
1660,http://xfinity.com/,,,,,,,,,,,-1,1,-1,-1,-1,-1,1,-1,0,-1,1,3,-1,-1,-1,-1,1,1,-1,-1,1
1661,http://vault.com/,,,,,,,,,,,-1,1,-1,1,-1,-1,1,-1,0,-1,-1,3,-1,-1,-1,-1,1,1,-1,-1,1
1662,http://blogs.gartner.com/lawrence-pingree/2016/07/06/are-gartner-clients-interested-in-threat-deception/,,,,,,,,,,,-1,-1,1,-1,-1,-1,1,-1,0,-1,-1,27,-1,-1,-1,-1,1,1,-1,-1,-1
1663,http://cran.r-project.org/mirrors.html,,,,,,,,,,,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,6,-1,-1,-1,-1,-1,1,-1,-1,-1
1664,http://cnn.com/,,,,,,,,,,,-1,-1,-1,1,-1,-1,1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1
1665,http://www.cs.waikato.ac.nz/ml/weka/downloading.html,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,11,-1,1,-1,-1,-1,1,-1,1,-1
1666,http://bodrumescortvip.net/wp-includes/images/wlw/alibabafudnewpage/step2.php?user2=,,,,,,,,,,,-1,-1,1,-1,-1,-1,-1,1,0,-1,-1,23,-1,-1,-1,-1,1,1,-1,-1,1
